scene_id,scene_family,condition_key,seed,v16_decision,v21_decision,changed
scene_translate_v03,TRANSLATE,C2_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v04,FC_CLEAR,C2_D4,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C5_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C1,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2_D8,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v03,FC_CLEAR,C2_D4,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v02,FC_CLEAR,C1,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v02,FC_CLEAR,C3_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2_D8,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v05,FC_BLOCKED,C0,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v04,FC_BLOCKED,C0,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v04,FC_CLEAR,C3_D4,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C4_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v01,TRANSLATE,C0,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v03,FC_CLEAR,C6_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v02,FC_BLOCKED,C6_D8,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v04,TRANSLATE,C1,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v03,LIFT_AND_RELOCATE,C6_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C2_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v01,TRANSLATE,C3_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C2_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C5_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v05,ROTATE,C4_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C5_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v02,FC_CLEAR,C5_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v05,ROTATE,C2_D4,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v03,LIFT_AND_RELOCATE,C2_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C2_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v01,FC_CLEAR,C2_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v05,FC_CLEAR,C3_D4,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v01,TRANSLATE,C2_D4,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v04,ROTATE,C6_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v03,FC_CLEAR,C4_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v03,FC_BLOCKED,C3_D4,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v04,FC_BLOCKED,C6_D4,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v04,TRANSLATE,C6_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v03,FC_BLOCKED,C5_D8,28101,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v02,FC_CLEAR,C4_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v01,FC_CLEAR,C5_D8,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v04,FC_CLEAR,C3_D4,28101,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v01,TRANSLATE,C2_D8,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v03,FC_BLOCKED,C6_D8,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_rotate_v01,ROTATE,C4_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v01,FC_BLOCKED,C6_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v03,FC_CLEAR,C0,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C2_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v03,LIFT_AND_RELOCATE,C2_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v05,FC_BLOCKED,C0,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v04,ROTATE,C1,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v04,FC_BLOCKED,C2_D8,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v03,TRANSLATE,C2_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v02,FC_CLEAR,C5_D8,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v04,FC_BLOCKED,C3_D4,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v02,TRANSLATE,C4_D4,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v02,FC_CLEAR,C2_D4,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v01,FC_BLOCKED,C4_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v04,FC_CLEAR,C5_D8,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v04,TRANSLATE,C4_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v01,FC_BLOCKED,C2_D4,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v03,TRANSLATE,C0,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v01,TRANSLATE,C3_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v05,FC_BLOCKED,C3_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_rotate_v01,ROTATE,C6_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v02,FC_CLEAR,C3_D4,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v03,FC_BLOCKED,C4_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v02,FC_CLEAR,C5_D8,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v05,FC_CLEAR,C3_D8,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v03,TRANSLATE,C4_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v02,FC_BLOCKED,C3_D4,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v04,FC_CLEAR,C2_D4,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_rotate_v01,ROTATE,C0,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v05,FC_CLEAR,C2_D4,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v05,TRANSLATE,C4_D8,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v01,FC_CLEAR,C3_D4,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v03,FC_CLEAR,C2_D8,28101,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v05,FC_BLOCKED,C6_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v04,TRANSLATE,C5_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v03,FC_BLOCKED,C3_D8,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v03,TRANSLATE,C3_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v02,FC_BLOCKED,C5_D8,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v04,FC_BLOCKED,C5_D8,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_rotate_v02,ROTATE,C1,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v01,FC_BLOCKED,C6_D8,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_rotate_v03,ROTATE,C4_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C5_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v05,ROTATE,C6_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3_D4,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v04,TRANSLATE,C3_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v02,TRANSLATE,C6_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v05,FC_CLEAR,C5_D4,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v02,FC_CLEAR,C2_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v02,TRANSLATE,C5_D4,28101,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_rotate_v02,ROTATE,C6_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v01,FC_CLEAR,C0,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v05,FC_CLEAR,C4_D8,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v01,FC_CLEAR,C5_D8,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v04,TRANSLATE,C3_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v02,ROTATE,C6_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v04,ROTATE,C3_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_rotate_v05,ROTATE,C5_D4,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v04,ROTATE,C4_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v01,ROTATE,C1,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v05,FC_BLOCKED,C4_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C6_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v01,ROTATE,C6_D8,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v02,FC_CLEAR,C5_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v02,FC_BLOCKED,C2_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v03,FC_BLOCKED,C3_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4_D8,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v04,ROTATE,C3_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v02,FC_BLOCKED,C3_D8,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v05,TRANSLATE,C5_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v04,FC_CLEAR,C3_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v03,LIFT_AND_RELOCATE,C6_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v04,FC_CLEAR,C2_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C6_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C0,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v02,TRANSLATE,C4_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_rotate_v02,ROTATE,C6_D4,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v03,FC_BLOCKED,C6_D4,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v05,FC_BLOCKED,C6_D4,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v04,FC_BLOCKED,C2_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v02,FC_CLEAR,C5_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v03,LIFT_AND_RELOCATE,C2_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C1,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v05,FC_CLEAR,C2_D4,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v03,TRANSLATE,C5_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v04,FC_BLOCKED,C2_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C1,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v01,FC_BLOCKED,C5_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v01,ROTATE,C3_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v03,FC_CLEAR,C2_D8,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v01,TRANSLATE,C6_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C6_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v04,FC_CLEAR,C4_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v05,TRANSLATE,C4_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v01,TRANSLATE,C4_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v04,TRANSLATE,C6_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v03,FC_CLEAR,C5_D8,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v04,FC_BLOCKED,C4_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v04,TRANSLATE,C3_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v04,FC_CLEAR,C6_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v02,ROTATE,C2_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v05,TRANSLATE,C6_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v05,TRANSLATE,C6_D4,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v02,TRANSLATE,C3_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v02,TRANSLATE,C2_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v03,LIFT_AND_RELOCATE,C2_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v03,LIFT_AND_RELOCATE,C5_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v04,ROTATE,C5_D4,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C2_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v01,ROTATE,C3_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v01,FC_BLOCKED,C4_D8,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v04,TRANSLATE,C4_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v01,FC_BLOCKED,C0,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v03,FC_CLEAR,C6_D4,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v01,TRANSLATE,C5_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v05,FC_CLEAR,C6_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C6_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v05,FC_BLOCKED,C4_D4,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v01,ROTATE,C3_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v03,FC_CLEAR,C2_D4,28101,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v01,FC_BLOCKED,C6_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v05,TRANSLATE,C2_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v04,TRANSLATE,C4_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v03,TRANSLATE,C0,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v01,FC_CLEAR,C4_D8,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v03,FC_BLOCKED,C2_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v04,FC_BLOCKED,C6_D8,28101,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v04,FC_BLOCKED,C1,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v05,FC_BLOCKED,C5_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v04,FC_CLEAR,C6_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v02,FC_BLOCKED,C3_D8,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2_D4,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C4_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v02,ROTATE,C3_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v04,FC_BLOCKED,C5_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v04,TRANSLATE,C3_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v02,TRANSLATE,C5_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v05,FC_BLOCKED,C2_D4,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v01,TRANSLATE,C2_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C5_D4,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C2_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v01,FC_CLEAR,C4_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v02,FC_CLEAR,C4_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v04,ROTATE,C6_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v01,FC_CLEAR,C1,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v01,FC_CLEAR,C6_D4,28101,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v01,FC_CLEAR,C2_D8,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v02,FC_CLEAR,C2_D4,28101,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v05,FC_BLOCKED,C0,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C6_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C4_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v01,FC_BLOCKED,C3_D8,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v05,FC_BLOCKED,C4_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v03,LIFT_AND_RELOCATE,C2_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v03,TRANSLATE,C4_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C3_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_blocked_v01,FC_BLOCKED,C5_D8,28101,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v04,FC_CLEAR,C4_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v01,ROTATE,C5_D4,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3_D8,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C3_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6_D8,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v03,TRANSLATE,C6_D8,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5_D8,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2_D4,28105,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v02,TRANSLATE,C6_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_rotate_v03,ROTATE,C3_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v04,TRANSLATE,C3_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v02,FC_CLEAR,C5_D8,28103,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v03,FC_CLEAR,C2_D4,28102,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_translate_v02,TRANSLATE,C3_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_translate_v01,TRANSLATE,C3_D4,28102,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5_D4,28104,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_fc_clear_v01,FC_CLEAR,C3_D4,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v03,FC_BLOCKED,C1,28104,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_clear_v05,FC_CLEAR,C1,28105,RETRIEVE_NOW,RETRIEVE_NOW,False
scene_fc_blocked_v04,FC_BLOCKED,C6_D4,28101,REARRANGE_FIRST,REARRANGE_FIRST,False
scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2_D8,28103,REARRANGE_FIRST,REARRANGE_FIRST,False
