run_id,scene_id,scene_family,condition,resolution,seed,target_id,object_id,candidate_occlusion_pixels,candidate_occlusion_ratio,truth_relation,predicted_relation,truth_interferes,predicted_interferes,correct
v1__scene_translate_v04__L2__C3_D8__r03_s28103,scene_translate_v04,TRANSLATE,C3,D8,28103,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C3_D8__r03_s28103,scene_translate_v04,TRANSLATE,C3,D8,28103,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C3_D8__r03_s28103,scene_translate_v04,TRANSLATE,C3,D8,28103,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C3_D8__r04_s28104,scene_translate_v04,TRANSLATE,C3,D8,28104,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C3_D8__r04_s28104,scene_translate_v04,TRANSLATE,C3,D8,28104,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C3_D8__r04_s28104,scene_translate_v04,TRANSLATE,C3,D8,28104,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C3_D8__r05_s28105,scene_translate_v04,TRANSLATE,C3,D8,28105,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C3_D8__r05_s28105,scene_translate_v04,TRANSLATE,C3,D8,28105,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C3_D8__r05_s28105,scene_translate_v04,TRANSLATE,C3,D8,28105,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C4_D4__r01_s28101,scene_translate_v04,TRANSLATE,C4,D4,28101,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D4__r01_s28101,scene_translate_v04,TRANSLATE,C4,D4,28101,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D4__r01_s28101,scene_translate_v04,TRANSLATE,C4,D4,28101,13,84,5103,0.572727273,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v04__L2__C4_D4__r02_s28102,scene_translate_v04,TRANSLATE,C4,D4,28102,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D4__r02_s28102,scene_translate_v04,TRANSLATE,C4,D4,28102,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D4__r02_s28102,scene_translate_v04,TRANSLATE,C4,D4,28102,13,84,5103,0.572727273,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v04__L2__C4_D4__r03_s28103,scene_translate_v04,TRANSLATE,C4,D4,28103,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D4__r03_s28103,scene_translate_v04,TRANSLATE,C4,D4,28103,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D4__r03_s28103,scene_translate_v04,TRANSLATE,C4,D4,28103,13,84,5103,0.572727273,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v04__L2__C4_D4__r04_s28104,scene_translate_v04,TRANSLATE,C4,D4,28104,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D4__r04_s28104,scene_translate_v04,TRANSLATE,C4,D4,28104,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D4__r04_s28104,scene_translate_v04,TRANSLATE,C4,D4,28104,13,84,5103,0.572727273,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v04__L2__C4_D4__r05_s28105,scene_translate_v04,TRANSLATE,C4,D4,28105,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D4__r05_s28105,scene_translate_v04,TRANSLATE,C4,D4,28105,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D4__r05_s28105,scene_translate_v04,TRANSLATE,C4,D4,28105,13,84,5103,0.572727273,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v04__L2__C4_D8__r01_s28101,scene_translate_v04,TRANSLATE,C4,D8,28101,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D8__r01_s28101,scene_translate_v04,TRANSLATE,C4,D8,28101,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D8__r01_s28101,scene_translate_v04,TRANSLATE,C4,D8,28101,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C4_D8__r02_s28102,scene_translate_v04,TRANSLATE,C4,D8,28102,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C4_D8__r02_s28102,scene_translate_v04,TRANSLATE,C4,D8,28102,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D8__r02_s28102,scene_translate_v04,TRANSLATE,C4,D8,28102,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C4_D8__r03_s28103,scene_translate_v04,TRANSLATE,C4,D8,28103,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D8__r03_s28103,scene_translate_v04,TRANSLATE,C4,D8,28103,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D8__r03_s28103,scene_translate_v04,TRANSLATE,C4,D8,28103,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C4_D8__r04_s28104,scene_translate_v04,TRANSLATE,C4,D8,28104,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C4_D8__r04_s28104,scene_translate_v04,TRANSLATE,C4,D8,28104,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D8__r04_s28104,scene_translate_v04,TRANSLATE,C4,D8,28104,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C4_D8__r05_s28105,scene_translate_v04,TRANSLATE,C4,D8,28105,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C4_D8__r05_s28105,scene_translate_v04,TRANSLATE,C4,D8,28105,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C4_D8__r05_s28105,scene_translate_v04,TRANSLATE,C4,D8,28105,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C5_D4__r01_s28101,scene_translate_v04,TRANSLATE,C5,D4,28101,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D4__r01_s28101,scene_translate_v04,TRANSLATE,C5,D4,28101,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D4__r01_s28101,scene_translate_v04,TRANSLATE,C5,D4,28101,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C5_D4__r02_s28102,scene_translate_v04,TRANSLATE,C5,D4,28102,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D4__r02_s28102,scene_translate_v04,TRANSLATE,C5,D4,28102,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D4__r02_s28102,scene_translate_v04,TRANSLATE,C5,D4,28102,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C5_D4__r03_s28103,scene_translate_v04,TRANSLATE,C5,D4,28103,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D4__r03_s28103,scene_translate_v04,TRANSLATE,C5,D4,28103,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D4__r03_s28103,scene_translate_v04,TRANSLATE,C5,D4,28103,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C5_D4__r04_s28104,scene_translate_v04,TRANSLATE,C5,D4,28104,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D4__r04_s28104,scene_translate_v04,TRANSLATE,C5,D4,28104,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D4__r04_s28104,scene_translate_v04,TRANSLATE,C5,D4,28104,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C5_D4__r05_s28105,scene_translate_v04,TRANSLATE,C5,D4,28105,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C5_D4__r05_s28105,scene_translate_v04,TRANSLATE,C5,D4,28105,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D4__r05_s28105,scene_translate_v04,TRANSLATE,C5,D4,28105,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C5_D8__r01_s28101,scene_translate_v04,TRANSLATE,C5,D8,28101,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C5_D8__r01_s28101,scene_translate_v04,TRANSLATE,C5,D8,28101,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D8__r01_s28101,scene_translate_v04,TRANSLATE,C5,D8,28101,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C5_D8__r02_s28102,scene_translate_v04,TRANSLATE,C5,D8,28102,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C5_D8__r02_s28102,scene_translate_v04,TRANSLATE,C5,D8,28102,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D8__r02_s28102,scene_translate_v04,TRANSLATE,C5,D8,28102,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C5_D8__r03_s28103,scene_translate_v04,TRANSLATE,C5,D8,28103,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C5_D8__r03_s28103,scene_translate_v04,TRANSLATE,C5,D8,28103,13,77,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C5_D8__r03_s28103,scene_translate_v04,TRANSLATE,C5,D8,28103,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C5_D8__r04_s28104,scene_translate_v04,TRANSLATE,C5,D8,28104,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C5_D8__r04_s28104,scene_translate_v04,TRANSLATE,C5,D8,28104,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C5_D8__r04_s28104,scene_translate_v04,TRANSLATE,C5,D8,28104,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C5_D8__r05_s28105,scene_translate_v04,TRANSLATE,C5,D8,28105,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C5_D8__r05_s28105,scene_translate_v04,TRANSLATE,C5,D8,28105,13,77,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C5_D8__r05_s28105,scene_translate_v04,TRANSLATE,C5,D8,28105,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C6_D4__r01_s28101,scene_translate_v04,TRANSLATE,C6,D4,28101,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D4__r01_s28101,scene_translate_v04,TRANSLATE,C6,D4,28101,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D4__r01_s28101,scene_translate_v04,TRANSLATE,C6,D4,28101,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C6_D4__r02_s28102,scene_translate_v04,TRANSLATE,C6,D4,28102,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D4__r02_s28102,scene_translate_v04,TRANSLATE,C6,D4,28102,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D4__r02_s28102,scene_translate_v04,TRANSLATE,C6,D4,28102,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C6_D4__r03_s28103,scene_translate_v04,TRANSLATE,C6,D4,28103,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D4__r03_s28103,scene_translate_v04,TRANSLATE,C6,D4,28103,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D4__r03_s28103,scene_translate_v04,TRANSLATE,C6,D4,28103,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C6_D4__r04_s28104,scene_translate_v04,TRANSLATE,C6,D4,28104,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C6_D4__r04_s28104,scene_translate_v04,TRANSLATE,C6,D4,28104,13,77,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C6_D4__r04_s28104,scene_translate_v04,TRANSLATE,C6,D4,28104,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C6_D4__r05_s28105,scene_translate_v04,TRANSLATE,C6,D4,28105,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D4__r05_s28105,scene_translate_v04,TRANSLATE,C6,D4,28105,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D4__r05_s28105,scene_translate_v04,TRANSLATE,C6,D4,28105,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C6_D8__r01_s28101,scene_translate_v04,TRANSLATE,C6,D8,28101,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D8__r01_s28101,scene_translate_v04,TRANSLATE,C6,D8,28101,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D8__r01_s28101,scene_translate_v04,TRANSLATE,C6,D8,28101,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C6_D8__r02_s28102,scene_translate_v04,TRANSLATE,C6,D8,28102,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C6_D8__r02_s28102,scene_translate_v04,TRANSLATE,C6,D8,28102,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D8__r02_s28102,scene_translate_v04,TRANSLATE,C6,D8,28102,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C6_D8__r03_s28103,scene_translate_v04,TRANSLATE,C6,D8,28103,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D8__r03_s28103,scene_translate_v04,TRANSLATE,C6,D8,28103,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D8__r03_s28103,scene_translate_v04,TRANSLATE,C6,D8,28103,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C6_D8__r04_s28104,scene_translate_v04,TRANSLATE,C6,D8,28104,13,41,0,0.0,DOES_NOT_INTERFERE,INTERFERES,False,True,False
v1__scene_translate_v04__L2__C6_D8__r04_s28104,scene_translate_v04,TRANSLATE,C6,D8,28104,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D8__r04_s28104,scene_translate_v04,TRANSLATE,C6,D8,28104,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v04__L2__C6_D8__r05_s28105,scene_translate_v04,TRANSLATE,C6,D8,28105,13,41,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D8__r05_s28105,scene_translate_v04,TRANSLATE,C6,D8,28105,13,77,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v04__L2__C6_D8__r05_s28105,scene_translate_v04,TRANSLATE,C6,D8,28105,13,84,5103,0.572727273,INTERFERES,INTERFERES,True,True,True
v1__scene_translate_v05__L2__C0_NA__r01_s28101,scene_translate_v05,TRANSLATE,C0,,28101,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r01_s28101,scene_translate_v05,TRANSLATE,C0,,28101,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r01_s28101,scene_translate_v05,TRANSLATE,C0,,28101,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C0_NA__r01_s28101,scene_translate_v05,TRANSLATE,C0,,28101,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r02_s28102,scene_translate_v05,TRANSLATE,C0,,28102,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r02_s28102,scene_translate_v05,TRANSLATE,C0,,28102,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r02_s28102,scene_translate_v05,TRANSLATE,C0,,28102,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C0_NA__r02_s28102,scene_translate_v05,TRANSLATE,C0,,28102,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r03_s28103,scene_translate_v05,TRANSLATE,C0,,28103,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r03_s28103,scene_translate_v05,TRANSLATE,C0,,28103,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r03_s28103,scene_translate_v05,TRANSLATE,C0,,28103,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C0_NA__r03_s28103,scene_translate_v05,TRANSLATE,C0,,28103,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r04_s28104,scene_translate_v05,TRANSLATE,C0,,28104,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r04_s28104,scene_translate_v05,TRANSLATE,C0,,28104,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r04_s28104,scene_translate_v05,TRANSLATE,C0,,28104,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C0_NA__r04_s28104,scene_translate_v05,TRANSLATE,C0,,28104,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r05_s28105,scene_translate_v05,TRANSLATE,C0,,28105,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r05_s28105,scene_translate_v05,TRANSLATE,C0,,28105,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C0_NA__r05_s28105,scene_translate_v05,TRANSLATE,C0,,28105,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C0_NA__r05_s28105,scene_translate_v05,TRANSLATE,C0,,28105,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r01_s28101,scene_translate_v05,TRANSLATE,C1,,28101,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r01_s28101,scene_translate_v05,TRANSLATE,C1,,28101,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r01_s28101,scene_translate_v05,TRANSLATE,C1,,28101,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C1_NA__r01_s28101,scene_translate_v05,TRANSLATE,C1,,28101,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r02_s28102,scene_translate_v05,TRANSLATE,C1,,28102,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r02_s28102,scene_translate_v05,TRANSLATE,C1,,28102,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r02_s28102,scene_translate_v05,TRANSLATE,C1,,28102,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C1_NA__r02_s28102,scene_translate_v05,TRANSLATE,C1,,28102,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r03_s28103,scene_translate_v05,TRANSLATE,C1,,28103,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r03_s28103,scene_translate_v05,TRANSLATE,C1,,28103,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r03_s28103,scene_translate_v05,TRANSLATE,C1,,28103,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C1_NA__r03_s28103,scene_translate_v05,TRANSLATE,C1,,28103,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r04_s28104,scene_translate_v05,TRANSLATE,C1,,28104,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r04_s28104,scene_translate_v05,TRANSLATE,C1,,28104,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r04_s28104,scene_translate_v05,TRANSLATE,C1,,28104,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C1_NA__r04_s28104,scene_translate_v05,TRANSLATE,C1,,28104,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r05_s28105,scene_translate_v05,TRANSLATE,C1,,28105,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r05_s28105,scene_translate_v05,TRANSLATE,C1,,28105,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C1_NA__r05_s28105,scene_translate_v05,TRANSLATE,C1,,28105,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C1_NA__r05_s28105,scene_translate_v05,TRANSLATE,C1,,28105,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C2_D4__r01_s28101,scene_translate_v05,TRANSLATE,C2,D4,28101,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C2_D4__r01_s28101,scene_translate_v05,TRANSLATE,C2,D4,28101,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C2_D4__r01_s28101,scene_translate_v05,TRANSLATE,C2,D4,28101,54,79,5350,0.524458386,INTERFERES,DOES_NOT_INTERFERE,True,False,False
v1__scene_translate_v05__L2__C2_D4__r01_s28101,scene_translate_v05,TRANSLATE,C2,D4,28101,54,82,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C2_D4__r02_s28102,scene_translate_v05,TRANSLATE,C2,D4,28102,54,49,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
v1__scene_translate_v05__L2__C2_D4__r02_s28102,scene_translate_v05,TRANSLATE,C2,D4,28102,54,66,0,0.0,DOES_NOT_INTERFERE,DOES_NOT_INTERFERE,False,False,True
