run_id,scene_id,scene_family,condition,resolution,seed,target_id,numbered_object_count,candidate_count,correct_candidate_count,target_role_correct,expected_blocker_ids,predicted_blocker_ids,instance_exact_match,blocker_set_exact_match,truth_any_interference,predicted_any_interference,any_interference_correct
v1__scene_rotate_v05__L2__C2_D8__r04_s28104,scene_rotate_v05,ROTATE,C2,D8,28104,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C2_D8__r05_s28105,scene_rotate_v05,ROTATE,C2,D8,28105,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C3_D4__r01_s28101,scene_rotate_v05,ROTATE,C3,D4,28101,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C3_D4__r02_s28102,scene_rotate_v05,ROTATE,C3,D4,28102,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C3_D4__r03_s28103,scene_rotate_v05,ROTATE,C3,D4,28103,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C3_D4__r04_s28104,scene_rotate_v05,ROTATE,C3,D4,28104,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C3_D4__r05_s28105,scene_rotate_v05,ROTATE,C3,D4,28105,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C3_D8__r01_s28101,scene_rotate_v05,ROTATE,C3,D8,28101,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C3_D8__r02_s28102,scene_rotate_v05,ROTATE,C3,D8,28102,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C3_D8__r03_s28103,scene_rotate_v05,ROTATE,C3,D8,28103,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C3_D8__r04_s28104,scene_rotate_v05,ROTATE,C3,D8,28104,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C3_D8__r05_s28105,scene_rotate_v05,ROTATE,C3,D8,28105,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C4_D4__r01_s28101,scene_rotate_v05,ROTATE,C4,D4,28101,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C4_D4__r02_s28102,scene_rotate_v05,ROTATE,C4,D4,28102,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C4_D4__r03_s28103,scene_rotate_v05,ROTATE,C4,D4,28103,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C4_D4__r04_s28104,scene_rotate_v05,ROTATE,C4,D4,28104,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C4_D4__r05_s28105,scene_rotate_v05,ROTATE,C4,D4,28105,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C4_D8__r01_s28101,scene_rotate_v05,ROTATE,C4,D8,28101,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C4_D8__r02_s28102,scene_rotate_v05,ROTATE,C4,D8,28102,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C4_D8__r03_s28103,scene_rotate_v05,ROTATE,C4,D8,28103,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C4_D8__r04_s28104,scene_rotate_v05,ROTATE,C4,D8,28104,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C4_D8__r05_s28105,scene_rotate_v05,ROTATE,C4,D8,28105,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C5_D4__r01_s28101,scene_rotate_v05,ROTATE,C5,D4,28101,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C5_D4__r02_s28102,scene_rotate_v05,ROTATE,C5,D4,28102,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C5_D4__r03_s28103,scene_rotate_v05,ROTATE,C5,D4,28103,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C5_D4__r04_s28104,scene_rotate_v05,ROTATE,C5,D4,28104,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C5_D4__r05_s28105,scene_rotate_v05,ROTATE,C5,D4,28105,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C5_D8__r01_s28101,scene_rotate_v05,ROTATE,C5,D8,28101,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C5_D8__r02_s28102,scene_rotate_v05,ROTATE,C5,D8,28102,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C5_D8__r03_s28103,scene_rotate_v05,ROTATE,C5,D8,28103,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C5_D8__r04_s28104,scene_rotate_v05,ROTATE,C5,D8,28104,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C5_D8__r05_s28105,scene_rotate_v05,ROTATE,C5,D8,28105,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C6_D4__r01_s28101,scene_rotate_v05,ROTATE,C6,D4,28101,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C6_D4__r02_s28102,scene_rotate_v05,ROTATE,C6,D4,28102,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C6_D4__r03_s28103,scene_rotate_v05,ROTATE,C6,D4,28103,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C6_D4__r04_s28104,scene_rotate_v05,ROTATE,C6,D4,28104,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C6_D4__r05_s28105,scene_rotate_v05,ROTATE,C6,D4,28105,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C6_D8__r01_s28101,scene_rotate_v05,ROTATE,C6,D8,28101,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C6_D8__r02_s28102,scene_rotate_v05,ROTATE,C6,D8,28102,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C6_D8__r03_s28103,scene_rotate_v05,ROTATE,C6,D8,28103,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C6_D8__r04_s28104,scene_rotate_v05,ROTATE,C6,D8,28104,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_rotate_v05__L2__C6_D8__r05_s28105,scene_rotate_v05,ROTATE,C6,D8,28105,44,6,5,4,True,[82],[],False,False,True,False,False
v1__scene_translate_v01__L2__C0_NA__r01_s28101,scene_translate_v01,TRANSLATE,C0,,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C0_NA__r02_s28102,scene_translate_v01,TRANSLATE,C0,,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C0_NA__r03_s28103,scene_translate_v01,TRANSLATE,C0,,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C0_NA__r04_s28104,scene_translate_v01,TRANSLATE,C0,,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C0_NA__r05_s28105,scene_translate_v01,TRANSLATE,C0,,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C1_NA__r01_s28101,scene_translate_v01,TRANSLATE,C1,,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C1_NA__r02_s28102,scene_translate_v01,TRANSLATE,C1,,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C1_NA__r03_s28103,scene_translate_v01,TRANSLATE,C1,,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C1_NA__r04_s28104,scene_translate_v01,TRANSLATE,C1,,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C1_NA__r05_s28105,scene_translate_v01,TRANSLATE,C1,,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C2_D4__r01_s28101,scene_translate_v01,TRANSLATE,C2,D4,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C2_D4__r02_s28102,scene_translate_v01,TRANSLATE,C2,D4,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C2_D4__r03_s28103,scene_translate_v01,TRANSLATE,C2,D4,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C2_D4__r04_s28104,scene_translate_v01,TRANSLATE,C2,D4,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C2_D4__r05_s28105,scene_translate_v01,TRANSLATE,C2,D4,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C2_D8__r01_s28101,scene_translate_v01,TRANSLATE,C2,D8,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C2_D8__r02_s28102,scene_translate_v01,TRANSLATE,C2,D8,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C2_D8__r03_s28103,scene_translate_v01,TRANSLATE,C2,D8,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C2_D8__r04_s28104,scene_translate_v01,TRANSLATE,C2,D8,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C2_D8__r05_s28105,scene_translate_v01,TRANSLATE,C2,D8,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C3_D4__r01_s28101,scene_translate_v01,TRANSLATE,C3,D4,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C3_D4__r02_s28102,scene_translate_v01,TRANSLATE,C3,D4,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C3_D4__r03_s28103,scene_translate_v01,TRANSLATE,C3,D4,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C3_D4__r04_s28104,scene_translate_v01,TRANSLATE,C3,D4,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C3_D4__r05_s28105,scene_translate_v01,TRANSLATE,C3,D4,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C3_D8__r01_s28101,scene_translate_v01,TRANSLATE,C3,D8,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C3_D8__r02_s28102,scene_translate_v01,TRANSLATE,C3,D8,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C3_D8__r03_s28103,scene_translate_v01,TRANSLATE,C3,D8,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C3_D8__r04_s28104,scene_translate_v01,TRANSLATE,C3,D8,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C3_D8__r05_s28105,scene_translate_v01,TRANSLATE,C3,D8,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C4_D4__r01_s28101,scene_translate_v01,TRANSLATE,C4,D4,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C4_D4__r02_s28102,scene_translate_v01,TRANSLATE,C4,D4,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C4_D4__r03_s28103,scene_translate_v01,TRANSLATE,C4,D4,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C4_D4__r04_s28104,scene_translate_v01,TRANSLATE,C4,D4,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C4_D4__r05_s28105,scene_translate_v01,TRANSLATE,C4,D4,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C4_D8__r01_s28101,scene_translate_v01,TRANSLATE,C4,D8,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C4_D8__r02_s28102,scene_translate_v01,TRANSLATE,C4,D8,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C4_D8__r03_s28103,scene_translate_v01,TRANSLATE,C4,D8,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C4_D8__r04_s28104,scene_translate_v01,TRANSLATE,C4,D8,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C4_D8__r05_s28105,scene_translate_v01,TRANSLATE,C4,D8,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C5_D4__r01_s28101,scene_translate_v01,TRANSLATE,C5,D4,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C5_D4__r02_s28102,scene_translate_v01,TRANSLATE,C5,D4,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C5_D4__r03_s28103,scene_translate_v01,TRANSLATE,C5,D4,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C5_D4__r04_s28104,scene_translate_v01,TRANSLATE,C5,D4,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C5_D4__r05_s28105,scene_translate_v01,TRANSLATE,C5,D4,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C5_D8__r01_s28101,scene_translate_v01,TRANSLATE,C5,D8,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C5_D8__r02_s28102,scene_translate_v01,TRANSLATE,C5,D8,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C5_D8__r03_s28103,scene_translate_v01,TRANSLATE,C5,D8,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C5_D8__r04_s28104,scene_translate_v01,TRANSLATE,C5,D8,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C5_D8__r05_s28105,scene_translate_v01,TRANSLATE,C5,D8,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C6_D4__r01_s28101,scene_translate_v01,TRANSLATE,C6,D4,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C6_D4__r02_s28102,scene_translate_v01,TRANSLATE,C6,D4,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C6_D4__r03_s28103,scene_translate_v01,TRANSLATE,C6,D4,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C6_D4__r04_s28104,scene_translate_v01,TRANSLATE,C6,D4,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C6_D4__r05_s28105,scene_translate_v01,TRANSLATE,C6,D4,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C6_D8__r01_s28101,scene_translate_v01,TRANSLATE,C6,D8,28101,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C6_D8__r02_s28102,scene_translate_v01,TRANSLATE,C6,D8,28102,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C6_D8__r03_s28103,scene_translate_v01,TRANSLATE,C6,D8,28103,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C6_D8__r04_s28104,scene_translate_v01,TRANSLATE,C6,D8,28104,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v01__L2__C6_D8__r05_s28105,scene_translate_v01,TRANSLATE,C6,D8,28105,67,2,1,1,True,[35],[35],True,True,True,True,True
v1__scene_translate_v02__L2__C0_NA__r01_s28101,scene_translate_v02,TRANSLATE,C0,,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C0_NA__r02_s28102,scene_translate_v02,TRANSLATE,C0,,28102,45,4,3,3,True,[95],[95],True,True,True,True,True
v1__scene_translate_v02__L2__C0_NA__r03_s28103,scene_translate_v02,TRANSLATE,C0,,28103,45,4,3,3,True,[95],[95],True,True,True,True,True
v1__scene_translate_v02__L2__C0_NA__r04_s28104,scene_translate_v02,TRANSLATE,C0,,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C0_NA__r05_s28105,scene_translate_v02,TRANSLATE,C0,,28105,45,4,3,3,True,[95],[95],True,True,True,True,True
v1__scene_translate_v02__L2__C1_NA__r01_s28101,scene_translate_v02,TRANSLATE,C1,,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C1_NA__r02_s28102,scene_translate_v02,TRANSLATE,C1,,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C1_NA__r03_s28103,scene_translate_v02,TRANSLATE,C1,,28103,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C1_NA__r04_s28104,scene_translate_v02,TRANSLATE,C1,,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C1_NA__r05_s28105,scene_translate_v02,TRANSLATE,C1,,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C2_D4__r01_s28101,scene_translate_v02,TRANSLATE,C2,D4,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C2_D4__r02_s28102,scene_translate_v02,TRANSLATE,C2,D4,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C2_D4__r03_s28103,scene_translate_v02,TRANSLATE,C2,D4,28103,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C2_D4__r04_s28104,scene_translate_v02,TRANSLATE,C2,D4,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C2_D4__r05_s28105,scene_translate_v02,TRANSLATE,C2,D4,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C2_D8__r01_s28101,scene_translate_v02,TRANSLATE,C2,D8,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C2_D8__r02_s28102,scene_translate_v02,TRANSLATE,C2,D8,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C2_D8__r03_s28103,scene_translate_v02,TRANSLATE,C2,D8,28103,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C2_D8__r04_s28104,scene_translate_v02,TRANSLATE,C2,D8,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C2_D8__r05_s28105,scene_translate_v02,TRANSLATE,C2,D8,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C3_D4__r01_s28101,scene_translate_v02,TRANSLATE,C3,D4,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C3_D4__r02_s28102,scene_translate_v02,TRANSLATE,C3,D4,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C3_D4__r03_s28103,scene_translate_v02,TRANSLATE,C3,D4,28103,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C3_D4__r04_s28104,scene_translate_v02,TRANSLATE,C3,D4,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C3_D4__r05_s28105,scene_translate_v02,TRANSLATE,C3,D4,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C3_D8__r01_s28101,scene_translate_v02,TRANSLATE,C3,D8,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C3_D8__r02_s28102,scene_translate_v02,TRANSLATE,C3,D8,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C3_D8__r03_s28103,scene_translate_v02,TRANSLATE,C3,D8,28103,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C3_D8__r04_s28104,scene_translate_v02,TRANSLATE,C3,D8,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C3_D8__r05_s28105,scene_translate_v02,TRANSLATE,C3,D8,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C4_D4__r01_s28101,scene_translate_v02,TRANSLATE,C4,D4,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C4_D4__r02_s28102,scene_translate_v02,TRANSLATE,C4,D4,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C4_D4__r03_s28103,scene_translate_v02,TRANSLATE,C4,D4,28103,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C4_D4__r04_s28104,scene_translate_v02,TRANSLATE,C4,D4,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C4_D4__r05_s28105,scene_translate_v02,TRANSLATE,C4,D4,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C4_D8__r01_s28101,scene_translate_v02,TRANSLATE,C4,D8,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C4_D8__r02_s28102,scene_translate_v02,TRANSLATE,C4,D8,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C4_D8__r03_s28103,scene_translate_v02,TRANSLATE,C4,D8,28103,45,4,3,3,True,[95],[95],True,True,True,True,True
v1__scene_translate_v02__L2__C4_D8__r04_s28104,scene_translate_v02,TRANSLATE,C4,D8,28104,45,4,3,3,True,[95],[95],True,True,True,True,True
v1__scene_translate_v02__L2__C4_D8__r05_s28105,scene_translate_v02,TRANSLATE,C4,D8,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C5_D4__r01_s28101,scene_translate_v02,TRANSLATE,C5,D4,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C5_D4__r02_s28102,scene_translate_v02,TRANSLATE,C5,D4,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C5_D4__r03_s28103,scene_translate_v02,TRANSLATE,C5,D4,28103,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C5_D4__r04_s28104,scene_translate_v02,TRANSLATE,C5,D4,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C5_D4__r05_s28105,scene_translate_v02,TRANSLATE,C5,D4,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C5_D8__r01_s28101,scene_translate_v02,TRANSLATE,C5,D8,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C5_D8__r02_s28102,scene_translate_v02,TRANSLATE,C5,D8,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C5_D8__r03_s28103,scene_translate_v02,TRANSLATE,C5,D8,28103,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C5_D8__r04_s28104,scene_translate_v02,TRANSLATE,C5,D8,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C5_D8__r05_s28105,scene_translate_v02,TRANSLATE,C5,D8,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C6_D4__r01_s28101,scene_translate_v02,TRANSLATE,C6,D4,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C6_D4__r02_s28102,scene_translate_v02,TRANSLATE,C6,D4,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C6_D4__r03_s28103,scene_translate_v02,TRANSLATE,C6,D4,28103,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C6_D4__r04_s28104,scene_translate_v02,TRANSLATE,C6,D4,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C6_D4__r05_s28105,scene_translate_v02,TRANSLATE,C6,D4,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C6_D8__r01_s28101,scene_translate_v02,TRANSLATE,C6,D8,28101,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C6_D8__r02_s28102,scene_translate_v02,TRANSLATE,C6,D8,28102,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C6_D8__r03_s28103,scene_translate_v02,TRANSLATE,C6,D8,28103,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C6_D8__r04_s28104,scene_translate_v02,TRANSLATE,C6,D8,28104,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v02__L2__C6_D8__r05_s28105,scene_translate_v02,TRANSLATE,C6,D8,28105,45,4,3,2,True,[95],"[81, 95]",False,False,True,True,True
v1__scene_translate_v03__L2__C0_NA__r01_s28101,scene_translate_v03,TRANSLATE,C0,,28101,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C0_NA__r02_s28102,scene_translate_v03,TRANSLATE,C0,,28102,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C0_NA__r03_s28103,scene_translate_v03,TRANSLATE,C0,,28103,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C0_NA__r04_s28104,scene_translate_v03,TRANSLATE,C0,,28104,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C0_NA__r05_s28105,scene_translate_v03,TRANSLATE,C0,,28105,18,4,3,2,True,[45],[],False,False,True,False,False
v1__scene_translate_v03__L2__C1_NA__r01_s28101,scene_translate_v03,TRANSLATE,C1,,28101,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C1_NA__r02_s28102,scene_translate_v03,TRANSLATE,C1,,28102,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
v1__scene_translate_v03__L2__C1_NA__r03_s28103,scene_translate_v03,TRANSLATE,C1,,28103,18,4,3,1,True,[45],"[39, 41, 45]",False,False,True,True,True
